user,restoran,text,pesanan,harga,lokasi,kategori,rating
hendy_christianto_chandra,Bakmi Bintang Gading,"Ada bakmi baru buka di Paskal Hyper Square! Saya sih penasaran ya soalnya lumayan heboh tempatnya ampe ada running textnya segala bikin orang kepancing datang. Ternyata ini bakmi cabang Jakarta gitu. Ada babi ya ini. Jenis mienya ada yang mie halus kecil ada yang tipe mie karet. Toppingnya ayam panggang dan ada juga babi crispy. Overall taste sih enak, ya 8/10 lah. Saya suka ada aroma smokeynya. Tapi kalau untuk bakminya saya jujur kurang enjoy. Masih ada brand asli Bandung yang lebih enak menurut saya. Harga di kisaran 40-60 ribuan seporsi, harga Jakarta banget ya.","Nasi goreng Kencur, lychee tea"," Rp. 50.000 - Rp. 100.000


",Pasir Kaliki,Indonesia,3.2
hendy_christianto_chandra,Hafa Warehouse,"Iseng-iseng sore-sore ke Gudang Selatan. Biasanya kesini nyaris tengah malam. Ternyata ditengah banyak bar dan club, disini ada juga kedai kopi ih senangnya! Tempatnya juga lucuk semacam hidden gitu soalnya dari luar ga keliatan apa-apa kayak lorong doang gitu. Bagian dalamnya sih luas, bekas gudang tentara aja gitu. Ada indoor dan outdoor. Cuma sayangnya lagi gerimis jadinya ga bisa outdooran. Menu makanan yang saya coba seperti chicken wings, asian pizza dan steak ayamnya sih enak-enak! Surprisingly enak! Beneran enak! Harganya juga reasonable. Minumannya, well honestly B aja sih. Kopinya standar, jusnya juga standar. Ga failed ga zonk, tapi less memorable ketimbang makanannya yang out of the box ajaib. Sempet coba menu baru croissant banjur juga, unik sih konsepnya cuma sayangnya croissantnya sendiri masih terlalu roti. Padahal saus cokelatnya enak.","Nasi goreng Kencur, lychee tea"," Rp. 50.000 - Rp. 100.000


",Ahmad Yani,Kafe,3.4
hendy_christianto_chandra,Jenderal Kopi Nusantara Buwas,"Balik lagi ke Jenderal kopi nih buat icip-icip menu western mereka. Dan baru ngeuh juga pilihan menu disini tuh beneran beragam mulai dari Indonesian food sampai Asian dan Western ada semua. Penampilannya sih cakep seperti biasa, dan porsinya juga cukup wow untuk ukuran cafe sig ini kenyang! Dari segi rasa, menu-menu western ini memang ga semedok menu Indonesiannya, but still Ok koq. Pumpkin soupnya enak, creamy dan ga grainy! Salmon steaknya sedikit overcooked tapi skinnya garing gurih. Untuk rosemary chickennya saosnya kemanisan. Minuman-minumannya juga ga ada yang failed. Harga memang ga bohong. Ada harga ada rasa dan ada kualitas.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," Rp. 100.000 - Rp. 200.000


",Riau,Kafe,4.0
hendy_christianto_chandra,Tora Tori,Sate khas Jepang dengan saus dan bumbu impor tapi harganya harga mahasiswa? Well inilah Tora Tori! Suer saya juga kaget pas lihat harganya oh wow ga salah ini? Lebih kaget lagi pas tau saus²nya masih mereka impor bukan pakai yang lokal punya. Setusuk yakitori cuma 8 ribu. Beli makin banyak makin murah. Donburi di 20ribuan ga sampe 30 ribu. Wow banget amajing kan? Saus tarenya sih yang beneran ngangenin. Manis gurih pas banget sama selera saya. Untuk varian yakitorinya kesukaan saya yang kawa (chicken skin). Btw disini juga sambalnya unik nyereng² ada asam segarnya. Minuman disini juga unik ada sparkling tea teh bersoda pakai aneka sirup Jepang.,"Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Sarijadi,Jepang,4.2
hendy_christianto_chandra,Waroeng Sate Pak Gito,"Lagi pengen nyate di Pak Gito tapi tempatnya di Taman Cibeunying kan sempit ya dan kurang cocok buat makan sama keluarga, jadinya melipir ke cabangnya yang di Sadakeling nyatu sama salon mobil C'Monk. Tempatnya sih lebih luas ya karena semi foodcourt gitu ada tenant lain juga. Positifnya banyak opsi selain sate tapi negatifnya jadi gaada menu minuman khasnya Pak Gito karena yang jual minum dari tempatnya. Rasa sate dan gulenya sih sama enaknya. Sate buntelnya JUARA! Saya sampai tambah lagi soalnya kurang ternyata. Gulenya juga enak berempah cuma dagingnya beberapa masih susah lepas dari tulang.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Burangrang,Indonesia,3.4
hendy_christianto_chandra,Langit Kitchen,"Pas lagi ke Langit Kitchen lagi eh pas lagi ada trial menu buat bukberan gitu. Dengan harga 30 ribuan udah dapat 1 main course dan 1 minum es teh manis. Terjangkau lah ya. Nah pilihan menunya juga cukup beragam mulai dari nasi sampai mie ada. Rasa? Enak! Porsi? Cukup kenyang koq, pas. Tempatnya juga luas banyak spot buat bukber grup juga yang bisa dibooking.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Palasari,Kafe,3.8
hendy_christianto_chandra,Garasi 81,Balik lagi ke Garasi setelah sekitar 1.5 tahunan ngga kemari ternyata sudah banyak yang baru! Tempatnya sih masih tetap nyaman dan ga dimakan usia. Kalau menu makanan dan minuman nah jadi lebih beragam. Sekarang buka dari pagi juga kalau weekend. Ada menu sarapan 20 ribu dapet 1 makan 1 minum. Kenyang puas enak. Ada roti sejuk juga semacam roti isi krim dingin. Pokoknya so far everything enak² sih gaada yang failed.,"Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Riau,Kafe,4.4
hendy_christianto_chandra,Bubur Bakar Kong Yap,Ada bubur dibakar? Gimana caranya? Ternyata buburnya di dalam claypot gitu terus dipanasin lagi diatas kompor biar ada aroma gosong² dikit plus ada kerak juga kayak claypot rice tapi versi bubur. Disini juga ada lomie bakar. Jujurly daripada buburnya saya lebih terkesan dengan si lomie bakarnya. Kayak lebih rich and tasty dancing in your mouth gitu. Topping tambahannya banyak banget pilihannya mulai dari ribuan rupiah aja. Oh iya ada dimsum juga tapi kalau dimsumnya mah jujurly B aja bisa diskip karena mending bubur dan lomienya aja udah.,"Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Gardujati,China,3.4
hendy_christianto_chandra,Kopitiam 198,"2024 Bandung demam kopitiam! Mulai bermunculan nih kopitiam dimana². Salah satunya ada di zona kuliner Cihapit ada Kopitiam 198. Menunya ya standar kopitiam sih ada toast, dimsum, kopi, teh. Untuk rasa makanan menurut saya diatas rata² kopitiam. Enak. Cuma emang tempatnya rada panas kalau siang soalnya full non-AC. Terus tempatnya juga ga terlalu luas harus siap waiting list kalo weekend.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," Rp. 50.000 - Rp. 100.000


",Riau,Kafe,3.6
hendy_christianto_chandra,Kozi Coffee,"Balik lagi nge-Kozi! Well kozi selalu punya tempat di hati saya sih soalnya salah satu es kopi susu yang pertama saya coba dan enak ya eskosunya Kozi. Dulu sengajain mampir ke Gudang Selatan karena cabangnya belum banyak, sekarang mah cabangnya udah dimana-mana. Saya order nasi goreng kecombrang yang rempah dan kecombrangnya sebenernya berasa cuma kurang di seasoningnya aja. Minumnya kosangsu alias kopi pisang susu yang selalu ngangenin. Perpaduan kopi, susu dan sirup pisangnya muabtabs","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," Rp. 50.000 - Rp. 100.000


",Dipatiukur,Kafe,3.2
hendy_christianto_chandra,We The Fork,"Beberapa minggu ga ke Fork aja rasanya kangen banget deh! Sengangenin itu emang parah! Menu andalan saya pastinya smoked meatnya. Udah coba semua mulai dari ayam sapi kambing enak semua. Kali ini order sosisnya. Seporsi isi 2 sosis lumayan besar 35 ribu aja. Dijadiin paket ketambahan carbs, sauce, salad tambah 18 ribu aja. Gimana ga hepii? Carbsnya cocok banget pilih chips nih biar ga overly full perutnya. Saladnya pilih coleslaw dan sausnya pilih yang bbq.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," Rp. 50.000 - Rp. 100.000


","[ Braga, Toko Roti,Kafe ]",,3.8
hendy_christianto_chandra,Skogar Coffee & Eatery,Nyobain minuman lucuk warna toska sama ungu dari S'Kogar. Namanya sih Ocean green sama ocean blue tapi pas diaduk² ternyata jadinya lebih ke toska sama ungu. Kalau rasanya ya dominan di manis segar gitu biasa lah soda dikasi sirup. Bedanya yang green lebih ada asam segarnya dan unik rasanya; kalau yang blue lebih kayak minum fanta grape.,"Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Dipatiukur,Kafe,3.6
hendy_christianto_chandra,Bebeke Om Aris,"Iseng² tak berhadiah, nyobain makan di Bebeke Om Aris di Hasanudin nih. Lokasinya ga terlalu jauh, deket banget malahan ga sampe 100 meter dari outlet pertamanya si tenda biru. Secara tempat jelas lebih nyaman karena ini cafe gitu semi foodcourt. Secara menu sama aja. Secara harga sedikit lebih mahal beda 1-3 ribu per item. Ada menu khusus kolaborasi sama brand coffee shop disini cuma sayangnya ayam sama ikan doang menu bebek yang jadi signature Om Aris ga ada paket collabsnya.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Dipatiukur,Indonesia,3.4
hendy_christianto_chandra,Khe-Bab-Bi,Kangen banget sama kebab oink a.k.a babi yang satu ini. Isiannya full dan rasanya juga enak. Considering kebab biasanya halal kan ya jadi adanya kebab babi ini cukup menambah khazanah perkulineran. Ketimbang kebab viral di depan area SS sih jauh enakan ini cuyyyy...,"Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Sudirman,China,3.6
hendy_christianto_chandra,Joongla - de Java Hotel,Berkesempatan mendapatkan slot makan di Joongla Dining yang sempat viral 2022an lalu. Lokasinya sekarang udah pindah sih ke De Java Hotel (tadinya di pasar cihapit kalo ga salah). Nyobain set menu Bagai Aur Dengan Tebing yang menyajikan kuliner dari Nusa Tenggara Barat. Totalnya ada 8 courses yang disajikan mulai dari pre course sampai dessert. Overall seru sih dan emang bukan fine-dining ya jadi bisa lebih cair aja suasana dan interaksi dengan stafnya. Menu yang tersaji semua enak dan cocok di lidah saya. Awalnya kirain ga bakal kenyang tapi ternyata kenyang cuy.,"Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," > Rp. 200.000


",[ Sukajadi ],,4.6
hendy_christianto_chandra,Imperial Kitchen & Dimsum,"Memasuki weekday tanggal tua udah mulai nyari promo lagi neh! Meluncur ke Imperial Kitchen jalan ninjaku. Soalnya ada dimsum fiesta 9900an aja sama ada menu² laen juga dengan harga khusus di jam² tertentu. Sekali makan bisa cukup baww 50ribu udah kenyang bego deh. Sayangnya bulan Januari ini dims fiestanya not really my type gitu but still ok; bukan ga enak, cuma ngga suka aja.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Pasteur,China,4.0
hendy_christianto_chandra,Washoku Sato Eat & Go,"Nyobain makan di resto grupnya Indomaret. Kalo kopi kan ada point coffee tuh nah kalo restonya ada washoku sato. Yup, japanese food. Mungkin karena indomaret ada onigiri enak dan belakangan ada oden juga jadi mereka bukanya japanese food. Saya coba menu personal nabe, semacam suki/shabu gitu deh. Entah juga bedanya apa tapi yang jelas ini quite good and comforting. Kuahnya kaldu gurih gitu; terus isiannya beragam ada soun, jamur, daging ayam & sapi, perbasoan, sayur, dll. Dibilang porsi sendiri tapi kalo dimakannya pake nasi (termasuk di paketnya) ini kekenyangan sih. Bisa berdua lah tinggal tambah 1 nasi lagi.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," Rp. 50.000 - Rp. 100.000


",Ahmad Yani,Jepang,3.4
hendy_christianto_chandra,Mr. Hugo,"Dulu banget awal 2010an zaman² kejayaan the Ranch nih setiap kesana saya selalu beli gorengan ini. Terus suka ada juga di beberapa bazaar sampai sempat ngilang dari peredaran dan zuzurly baru ketemu lagi sekarang nih di PergiKuliner event di TSM! KANGEN BANGET! Sekarang seporsi 25 ribu bisa campur isi mau tahu aci, mendoan, bala-bala atau tahu brondong. Bumbunya ada kecap dan taburan cabai kering juga. Porsi mengenyangkan! Kalo dimakan sendiri fix kenyang pisan lah.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Riau,Indonesia,3.4
hendy_christianto_chandra,Makmur Jaya Coffee Roaster,"Nyobain es kopi hitam varian apple dari MakJay nih! Well ternyata emang ga pernah failed ya kalau soal perkopian mah si MakJay! Seriously es kopi hitam applenya seenak itu. Ini versi testernya sih, seudahnya beli lagi tapi malah ga kefoto langsung gleg gleg habis lenyap di perut. Manisnya pas, asemnya pas, aroma kopi dan apelnya bisa ngeblend.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Lengkong,Kafe,4.2
hendy_christianto_chandra,We The Fork,"Kapan lagi seporsi smoked shortplate 100gram plus ada mac and cheesenya dan ada sausnya cuma jadi 25 ribu aja!? Langsung ini jadi incaran pertama saya di event perkul kali ini. As expected, shortplatenya melted di mulut terus mac and cheesenya juga walau agak manis tapi perfectly cooked sih ga benyek. Saosnya saya coba saos braga, tbh ini less favorite ketimbang saus lainnya mereka yang pernah saya coba sih.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


","[ Braga, Toko Roti,Kafe ]",,4.2
hendy_christianto_chandra,Nasi Goreng Amoy,"Ada tukang nasi goreng baru nih. Jualannya di kontainer gitu. Tapi ada area dine-innya juga di bagian belakangnya (halaman rumah). Menu nasgornya ada varian cabe ijo dan sambel amoy (chili oil). Toppingnya ada ayam, kulit krispi, dan daging lemak (sapi). Ada juga menu nasi telor yang murah meriah. So far i udah coba semua menunya dan favorit saya sih nasgor sambel amoy pake topping ayam.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Riau,Indonesia,3.4
hendy_christianto_chandra,Bakmie Tjahaya,"Saya cukup kritis soal perbakmiean, but zuzurly yang ini bisa memuaskan saya. Udah cukup under estimate to be honest apa bisa enak gitu tapi ternyata di seruputan mie pertama udah ugh, enak yo! Bakmienya bisa minta asin atau manis, toppingnya ada katsu ada ayam kampung. Favorit saya yang bakmie manis soalnya manisnya tuh ga lebay dan masih enjoyable. Toppingnya dua-duanya enak tinggal mau yang garing atau lembut.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Riau,China,3.8
hendy_christianto_chandra,Nasi Goreng Bistik Sawah Kurung,Salah satu varian Nasgor Bistik Sawah Kurung yang saya jarang order nih sebenernya padahal enak sih. Jadi rasa ningrat ini bumbunya mirip bumbu tempe di nasi uduk nasi kuning gitu yang manis² gurih terus dipakein juga irisan cumi asin. Inspired by terong raos kali ya. Nasgor pake yang tanpa kecap jadi match sama bistiknya yang cenderung manis. Overall ini enak cuma kalo sering ya bisa bosen juga.,"Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Moch Ramdhan,Indonesia,4.0
hendy_christianto_chandra,HittoBitto,"Pertama kalinya kemari. Ternyata tempatnya bagus ya walau ga seluas yang dibayangkan. Saya mencoba menu ala cartenya seperti ochazuke salmon dan gyu, soba tempura, dan curry rice. Overall makanannya sih enak dan porsinya mengenyangkan bukan porsi makan ala-ala cantik gitu which is good. Cocok buat kumpul bareng bestie. Favorit saya hamburg steak curry ricenya! Pattynya juicy dan smokey terus karinya juga ga lebay.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," Rp. 100.000 - Rp. 200.000


",Trunojoyo,Jepang,3.8
hendy_christianto_chandra,Nasi Goreng Bistik Sawah Kurung,"Kalau ditanya about one of my comfort food bakalan jawab ini sih. Nasi Goreng Bistik Sawah Kurung varian yang Sambal Matah dan Cabe Garam. Dua ini emang udah paling kena ke hati. Agak susah pilih enakan mana, yang jelas minta nasi gorengnya yang tanpa kecap is a must. Level pedasnya bisa request tapi kali ini I go with level 1 ajalah soalnya pengen nikmatin gitu.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," Rp. 50.000 - Rp. 100.000


",Cibaduyut,Indonesia,3.4
hendy_christianto_chandra,Starbucks,"Setelah sekian lamanya akhirnya balik lagi nyetarbak di Braga! Cuy kangen cuy. Agak sedih juga karena sepi banget ga sangka. Entah karena boikot atau gimana tapi kalo kata temen sih emang udah lama sepinya soalnya banyak kopi lain di Braga dengan harga lebih terjangkau. Kalau buat saya pribadi sih sesekali Starbucks gapapa ya soalnya menunya aneh² kan kadang tuh. Hospitalitynya juga beda level, disini merasa nyaman dan diperhatikan. Saya coba menu baru mereka yaitu ada Pure Matcha Latte sama Pure Matcha Espresso Fusion. Ketimbang versi Greenteanya ini jauh lebih sepet dan pahit which I like it.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," Rp. 50.000 - Rp. 100.000


",Braga,Kafe,3.8
hendy_christianto_chandra,Galaxy 77,Makan malam dengan menu Indomie dikala hujan mengguyur Bandung! Betapa lezatnya. Apalagi indomienya dibikinin orang konon jauh lebih enak daripada bikin sendiri. Kali ini tujuannya ke warung indomie Bangladesh yang baru 2 bulanan buka di Taman Cibeunying yaitu Galaxy 77 cabang Bekasi. Menunya ada Indomie Bangladesh (nyemek) dan Indomie Pakistan (kering). Bumbunya sama persis (bumbu asli Indomienya plus rempah racikan) cuma beda penyajiannya aja. Terus ada teh tarik dan roti canai juga. Overall enak walaupun saya pernah coba yang lebih enak.,"Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Cilaki,Indonesia,3.6
hendy_christianto_chandra,Sate Taichan Bengawan,"Ngga pernah bosen bahkan seringkali merekomendasiin tempat ini ke teman² saya yang sedang di Bandung. And you know what, bahkan yang orang Jakarta pun bilang taichan disini enak cuy! Kesukaan saya taichan kulitnya (digoreng garing) sama taichan paha. Minta sambalnya dipisah karena cukup pedas. Ga lupa dijerukin biar seger. Kalap sih makan disini, sekali makan 20-30 tusuk juga sanggup (asal ga pake lontong atau nasi).","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Riau,Indonesia,3.8
hendy_christianto_chandra,Dunkin' Donuts,"Kue viral di kuartal akhir 2023 yaitu si bundar cromboloni akhirnya muncul juga di Dunkin! Secara kan bomboloninya udah ada di Dunkin ya, croissantnya juga ada. Waktu demam croffle aja Dunkin niat beli mesinnya, masa era Cromboloni mau disekip? Nah kali ini mereka bahkan punya 5 varian rasa baik di topping maupun isian. Ada hazelnut, tiramisu, srikaya, dll. Overall enak sih cuma kurangnya di bagian adonannya masih kurang kriuk dikit aja gitu kalo bisa lebih kriuk bakalan lebih enak.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," < Rp. 50.000


",Dalem Kaum,Donat,3.8
hendy_christianto_chandra,Sucre Patissier and Chocolatier,"Dulu-dulu saya cukup anti chiffon cake, kayak apaan gitu kue koq lembut banget ga kenyang. Eh tapi sejak cobain punyanya Sucre koq enak ya? Sejak itulah jadi ketagihan pengen cobain semua varian rasanya. Apalagi sekarang ada yang mini chiffonnya juga dan yang ini lebih variatif kadang ada seasonal menu juga. Saya coba yang vanilla cheese, charcoal oreo, earl grey, dan pandan meses. Overall rasanya enak, teksturnya pas, manisnya ga over. One of the best, maybe the best, chiffon cake in town.","Chicken Rosemary, Salmon Scallopini, Pumpkin Soup, Jenderal platter, mean green, orange-strawberry juice, Mango cream cheese, Starling Violet"," Rp. 50.000 - Rp. 100.000


",Dipatiukur,Toko Kue,4.0
