user,restoran,text,pesanan,harga,lokasi,kategori,rating
ayu_oktariana,Go! Go! Curry!,"excited banget pas tau go go curry buka di bandung. Sengaja membelah bandung untuk coba curry rice nya dan kebetulan ke sana dateng sekeluarga akhirnya coba pesan yg world champion class ini sama tambahan beef hamburg curry.Aku mikirnya ini porsi buat ber4 melihat dari proteinnya ya ada 2 katsu, 2 tempura, 4 sosi, dan telur rebus. Tapi pas makan tuh nasinya kaya cuma kemakan 40% nya doang dan proteinnya kurang banget sih ga seimbang sama porsi nasinya.Terus curry sauce nya juga terlalu dikit buatku. Mana ekspektasi aku tinggi banget buat curry sauce nya tapi sayangnya bukan seleraku. Sebenernya enak curry dan spices nya strong tapi kurang creamy gitu untuk aku. Jujur aku lebih suka punyanya coco. Selain itu ebi furainya juara sih udangnya matengnya pas dan fresh banget udangnya empuk manis gitu. Chicken katsunya ayamnya tebel juga. Cuma kayanya cukup sekali karena aku masih lebih cinta coco🙂",world champion class," Rp. 50.000 - Rp. 100.000


",Gede Bage,Jepang,3.2
ayu_oktariana,Mie Jakarta,dulu jaman ngantor sering banget beli mijak tapi yg di du (sejujurnya aku gatau itu cabang atau bukan haha). Terus diajakkin suami menelusuri jalan tikus dari dago eh tembus ke sini sekalian aja sarapan di sini. Aku pesen mie ayam (18 ribu)nya aja sebenernya pengen rica tapi masih pagi heheKhas nya mijak tuh mie nya oily tapi aku suka karena gurih gurih dan aroma ayamnya tuh berasa. Mie kecilnya juara sih teksturnya empuk enak.Kuahnya ngimbangin bumbu mie nya karena kuahnya light dan berasa banget dia tuh dibuatnya dari ceker gitu.,Mie Ayam," < Rp. 50.000


",Ciumbuleuit,Indonesia,4.0
ayu_oktariana,Bien Patisserie,pengen nyoba dari awal buka tapi mager liat antriannya🙄terus ga sengaja ada temen yang ke sana dan dapet antrian akhirnya aku titip beliin deh dan semua menu masih lengkap banget katanya.Harganya emang murah-murah di bawah 25rb semua tapi ukurannya juga kecil sih.Aku beli 4 yang katanya varian favoritnya di sana dan dari 4 itu aku paling suka sama blueberry mochi. Untuk croissant nya sih enak flaky aroma butternya wangi tapi ga terlalu berasa butter. Nah yang bikin aku suka sama blueberry mochi karena ada mochi yang bikin pengalaman mengunyah tuh jadi seru banget. Terus blueberry creamnya juga enak manis dan dia kayaknya pake blueberry asli.Yang mengecewakan menurutku yang truffle mushroom. Ga berasa truffle nya sama sekali haha bener-bener cuma jamur tumis doang dan white sauce (kayaknya bechamel) nya so so sih.Nah untuk yang cinnamon cream cheese tuh enak tapi please jangan berharap cream cheese nya creamy karena ini tuh kayak lebih ke seger gitu kayak malah berasa lemony tapi ya enak sih jadi balance sama manis croissant cinnamon nya.Untuk cromboloni nya enak isiannya tuh tapi kecil banget dah buat harga 23 karena di tempat lain juga sama deh kayaknya segituan tapi lebih gede.,"Truffle Mushroom, lotus cromboloni, cinnamon cream cheese, mochi blueberry"," < Rp. 50.000


",Riau,Toko Roti dan Kue,3.6
ayu_oktariana,Delchi Patisserie,terima kasih ojol food jadi kesampean cobain delchi yg jauh di sana.dari 3 menu yg aku pesan ini favorit aku yg darkest chocolate sih cokelatnya berasa terus ga giung jadi anakku juga bisa makan. Whipped cream nya enak ga ninggalin bekas di langit-langit mulut.Buat yang matcha enak juga tapi buatku kurang strong matcha nya. Nah yg matcha shortcake ini enak si kuenya spongy terus ada kacang merahnya juga unik banget deh.Overall bakal beli lagi sih🫶🏼,"Matcha, matcha shortcake, darkest chocolate"," < Rp. 50.000


",Antapani,Toko Kue,3.8
ayu_oktariana,We The Fork,"sebelumnya pernah makan menu persis kayak gini di sini waktu namanya masih luberground. Ternyata kayanya rebrand doang karena menunya ga beda jauh sih seinget aku.Oiya aku dateng jam 4sore dan waiting list mungkjn karena hari sabtu deh. Dan banyak turis juga yang ke sini. Terus kayaknya karena rame cuma boleh pesan yg 100gr doang.Oke jadi dagingnya itu menurut aku enak smokey dan agak keras sih menurutku bener bener butuh pisau buat motongnya.Mac n cheese nya so so sih taste nya tuh agak manis menurutku. Coleslaw nya juga kaya asal gitu dressingnya dikit banget. Pickles nya oke aku suka cuma timunnya asem bangetttt. Dan terakhir saus chimichurri nya kaya cuma cilantro weee berenang di minyak, ga ada rasa asem seger kayak standarnya chimichurri gitu  Dan ga ada rasa bawang putih/merah nya.Tapi overall untuk harga segitu masih oke, aku prefer fuller sih karena dagingnya lebih empuk juga. Cuma ini bisa jadi opsi lebih hematnya lah ya.",set menu smoked brisket 100gr," Rp. 50.000 - Rp. 100.000


","[ Braga, Toko Roti,Kafe ]",,3.8
ayu_oktariana,BBQ Mountain Boys,yg aku paling ngerasa beda itu kentangnya jadi potongan biasa ga crinkle cut kayak dulu. Dan sekarang better banget sih aku inget dulu tuh berminyak parah si kentangnya.Truffle mushroom nya katanya menu baru jadi coba tapi ga berasa aroma truffle sih jujur masih ketutup sama patty nya. Karen patty nya dominan tapiiiii ini bener bener peningkatan lagi sih dari yg pertama aku coba. Patty nya enk juicy dan empuk pokoknya bintang utama nya banget deh di sini. Ya tapi gitu embel embel truffle nya ga muncul.NAH yang cabin style nih juara balanced banget semuanya patty dan condiment lainnya tuh enak deh ada kesegaran dari nanas yang bikin lemak patty nya lebih sopan di mulut.Ga heran sih sekarang ini antri mulu karena bener bener udah improved dari pertama coba.,"BMB Cabin Style Burger, Truffle Mushroom Burger"," Rp. 100.000 - Rp. 200.000


",Pasir Kaliki,Barat,3.6
ayu_oktariana,Bakmi & Dimsum Harmony,"bela belain ke sini hari minggu macet macetan terus pas nyampe penuh banget tempat duduknya. Oke aku pesen dulu sambil suamiku cari tempat duduknya. Dsri awal udah direncanain mau pesen mie lebar dan mie home made nya terus coba ayam gurih dan charsiu nya. Ga lama setelah pesen dapet deh tempat duduk di area batu split itu. Sumpah ga nyaman banget sih ya area batu batu dipake buat area duduk alhasil kursi jadi ga seimbang dan goyang goyang ga jelas deh.Tapi sumpah pesenannya datangnya cepet bangetttttt.Karena liat tempat penuh dan tampilan lumayan menarik udah ekspektasi rasa bakal enak ternyata pas dicoba biasa aja, tapi bukan ga enak banget juga. Jadi rasanya bener-bener biasa aja bakmi asin gurih dan menurut aku lada nya terlalu strong sih. Ayam charsiu nya juga bumbu nya bisa ga meresap. Ayam gurih nya ya gurih aja gitu kaya ayam yg digaremin dikit ga berasa spices apaaaa gitu ya. Terus ayamnya dry banget sih. Mie nya udah dry ayamnya dry. Terus si selada kriuknya juga asin banget sih, menurutku baiknya dia ga usah berbumbu lagi jadi asin ketemu asin. Terus baksonya tipe bakso urat gitu dan lagi lagi rasanya biasa 🙃terus itu pangsit apa siomay kristalnya pun asin doang rasanyaYang paling mending cuma milo nya doang sihOverall ya buat harga 33ribu jadi ga worth it. Ini pengalaman makan bakmi yg paling ga berkesan sih buatku. Ga mau balik lagi sih mana di daerah macet juga lokasinya","siomay kristal, bakmi ayam gurih spesial, bakmi ayam charsiu spesial, milo malaysia"," < Rp. 50.000


",Lembang,China,2.8
ayu_oktariana,Norge,udah lama penasaran sama norge yang sering seliweran di instagram ku dan kebetulan ada kupon di perkul. Ya langsung beli dong ya kaaaan lumayan diskon 25rb sebelum pajak.Aku sempet coba sampe 6rasa karena semuanya keliatan menarik dan jujur pengen beli lebih dari 1 tapi ga siap nanti liat timbangan naik.Aku pilih pistachio mascarpone ini karena cheesy yg gurih dan manis di akhir yang enak terus ditambah tekstur dari pistachio yang di chopped enak banget sih sumpah sekali nyuap ga mau berhenti sampe rebutan sama anak bayi 🫣,pistachio mascarpone," Rp. 50.000 - Rp. 100.000


",Banda,Es Krim,4.4
ayu_oktariana,Sai Ramen,kaget banget udah 2bulan ga ke sini tiba tiba jadi besar. Awalnya bingung kirain tutup permanen ga taunya malah jadi besar.Area masuknya lucu banget instagrammable gitu terus di ujung lorong ada layar yang buat order ramennya. Jadi sistem pemesanannya masih sama kayak dulu ya sebelum duduk pesen dan bayar dulu. Area bar nya besar dan area meja makannya juga besar dan ada yang semi outdoor juga.Terus yang bikin aku kaget itu ada area playground yang lumayan dan kebetulan aku lagi bawa baby jadi bisa main sambil nunggu pesenannya datang.Aku pesan curry ramen special dan rasa kuah curry yg thick nya masih sama terus ramennya juga yg masih agak keras gitu pokoknya sesuai selera aku. Potongan ayamnya tebel dan smokey enakkkk.Ocha nya masih free refill juga lohOiya aku juga order cheesecake dan ternyata bentuknya lucu kayak potongan swiss cheese dan itu luarannya cokelat putih terus isiannya es krim vanilla terus ditengahnya ada potongan cube cheesecake segede dadu monopoli. Untuk cheese cake nya kurang sesuai sih sama harga menurutkuTapi ya ramennya masih favoritkuuu🥰🥰🥰,"curry ramen special, Cheese Cake"," Rp. 50.000 - Rp. 100.000


",Trunojoyo,Jepang,4.6
ayu_oktariana,Sushi SBA - Yokotel City,ke sini karena kangen inari jumbo nya terus ternyata ada menu inari baru tapi lupa apa soalnya panjang namanya wkwk isiannya sama kaya inari kani mayo jumbo tapi ada tambahan wakame sama tobiko dan aku malah jadi lebih suka yg menu baru ini.Untuk salmon nigiri nya kurang fresh sih ikannya menurutku.Dan nasi sushi nya kayak nasi putih plain gituagak kecewa sama kualitasnya yang berubah,"inari kani mayo jumbo, Salmon Nigiri, Chuka Idako Gunkan"," Rp. 50.000 - Rp. 100.000


",Pasir Kaliki,Jepang,3.8
ayu_oktariana,The Frying Dutchman,"ada tenant baru di bumi hejo nih katanya ini masih satu grup sama Beintema’s juga.Dia mostly jual yg digoreng-goreng gitu dan semuanya makanan khas belanda.Aku coba 3 macam menunya dan aku suka semuanya. Yang pertama aku coba kaasoufle nya itu isiannya 3 macam keju, dan enak sih kejunya ga terlalu salty tapi aku lupa tanya itu isian kejunya apa aja.Bamischijf ini favorit aku deh kayaknya jadi dia itu isiannya bakmi, sayuran, dan ada kentangnya juga terus bumbunya tuh kari yg rich dan enak banget.Kroketnya juga enak sih isinya full daging dan kentang.","bamischijf, kaasoufle, Kroket"," < Rp. 50.000


",Kota Baru Parahyangan,Belanda,4.2
ayu_oktariana,Grillnesia,dari awal buka di paskal udah penasaran cuma yg di paskal lokasinya agak terpencil jadi ga jadi mulu. Akhirnya pas ke kbp coba dan kebetulan ada kupon juga. Aku pesan chicken piccata dengan side dish kentang dan salad terus sauce nya aku pilih mushroom. Ayamnya dapet dua potong dan gede gede terus ayamnya lembut dimakan sama keju enak banget. Kalo mushroom sauce nya menurut aku terlalu encer untuk jadi sauce dan lebih mirip soup aja jadinya. Tapi overall enak sih kusuka.,chicken piccata," Rp. 50.000 - Rp. 100.000


","[ Kota Baru Parahyangan, Indonesia,Barat ]",,4.0
ayu_oktariana,Terminale Gelato,cuaca panas kbp cocok banget emang buat makan gelato. Aku pilih 2 rasa dan ternyata dapet sebanyak ini dengan harga 35ribu aja super worth it🥰Choco sorbetnya favorit aku sih pait manis cokelatnya balance enak banget pokoknya dan bahkan lebih enak dari merk gelato sebelah.Greek yogurtnya asem seger dan ada taburan granola nya jadi nambah tekstur. Cone nya juga enak tebel tapi terlalu manis sih.Tapi mulai saat ini terminale bakal jadi favorit aku sih karena murah dan enak,"greek yogurt granola, choco sorbet"," < Rp. 50.000


",Kota Baru Parahyangan,Es Krim,4.4
ayu_oktariana,Fuller Smoke Town,ga sengaja nemu ini tempat karena janjian sama temen bingung mau di mana tapi ga yang jauh jauh karena udah sore jadi nyari yang sekitaran rumah aja. Nemu lah ini tempatnya agak sepi pas kita datang tuh. Aku duduk di area outdoor dan enak sejuk apalagi udah sore. Menunya mostly didominasi smoked brisket karena memang itu andalannya kannn haha. Dan sebagai pecinta sweet and savoury aku langsung pilih bacon jam smash burger. Jujur patty nya enak juicy dan bacon jam nya tuh manis terus ada salty dan smoky dari baconnya terus pickle nya asem seger jadi semua balance bangetttt. Dan kentangnya enak sih wedges crunchy di luar dan lembuttt. Bumbu kentangnya juga enak. Nagih banget sih untuk aku yg suka burger ini.Dan untuk sei sapinya enak porsi nasi dan dagingnya banyak karena kan memang bisa untuk 1-2 orang. Cuma kuahnya agak plain aja gitu tapi dagingnya enak. Nanas muda juga seger banget sih cocok banget buat abis makan daging👌🏼,"bacon jam smash burger, nanas muda, Sei Sapi"," Rp. 100.000 - Rp. 200.000


",Dago Atas,Barat,4.2
ayu_oktariana,Wicked Pies,dari awal buka di bandung pengen coba tapiiiiii mager banget ke tsm terus pas denger dia buka booth di perkul fest yg di paskal aku seneng banget sih ga usah jauh ke tsm buat coba.aku beli yg rockys punch karena termasuk best seller juga dan karena mau langsung dimakan jadi sama masnya dipanasin dulu sekitar 8menitan. Gigitan pertama belum ada isinya baru si kulitnya doang tapi jujur enak banget flaky buttery yang aku suka bangettttt.Terus pas nyampe isiannya wooooh ternyata generous banget dagingnya gede gede dan rasanya gurih berbumbu enak bukan yang enek. Dagingnya juga lembut banget sih. Jadi kebayangkan eaktu makan tuh crunchy terus dalemnya anget lembut dan savoury. Enak banget banget pokoknya nagih banget,rockys punch," < Rp. 50.000


",Gatot Subroto,Toko Kue,4.0
ayu_oktariana,Burger King,ga tau kesambet apaan tapj tiba-tiba kangen banget sama whopper. Kebetulan lagi di paskal jadi langsung beli. Jujur aku tuh ngerasa burger king ga seenak dulu sebelum ada menu-menu ekonomis. Sekarang tuh kentang nya aja beda kayak potongannya jadi lebih gede gitu dan untuk pairing sama whopper nya juga kentangnya ga sebanyak dulu. Dan yang menurut aku berubah banget tuh si patty nya Kalo dulu tuh kayak enak juicy gitu terus emang berasa kayak di flame-grill gitu dan kalo sekarang lebih tipis dan dry. Tapi cukup ngobatin kekangenan ini sih hehe,Whopper," Rp. 50.000 - Rp. 100.000


",Pasir Kaliki,Barat,3.6
ayu_oktariana,Feel Matcha,"seneng banget waktu tau feelmatcha buka di bandung. Karena banyak yg bilang enak jadi sepenasaran itu. Aku sengaja datang bulan puasa supaya ga antri dan kebagian menu yg aku mau. Tapi ternyata pas datang hampir semua kursinya terisi. Pas liat display nya pengen coba semuaaaa, tapi sayang cake sama choux nya ga ada. Akhirnya ku pilih cheesecake nya.Keliatan dari tampilannya dia kayak tipe cheesecake yg firm gitu tapi pas masuk mulut lumer paraaaaah. Yap jadi ini tipe cheesecake yg pake gelatin makanya pas kena suhu mulut langsung lumer dan jujur ini cheesecake nya enak bangettttttt. Balance antara pait matcha dan creamcheese nya. Aku coba makan perlapis dan yg paling atas itu emang matcha nya paling strong dan pait terus yg paling bawah ya berasa cream cheese dan kayaknya pake sour cream juga karena enak asem seger. Dan dia tuh manisnya pas untuk aku yg ga suka manis. Jadi kalo kalian suka matcha yg pait ini cocok banget dehhh.Next time aku mau coba tiramisu sama cake nya juga deh✨✨",Cheesecake," Rp. 50.000 - Rp. 100.000


",Braga,Kafe,4.4
ayu_oktariana,Ramens - Belviu Hotel,"setelah penasaran berbulan-bulan nyoba juga ke sini. Sengaja dateng bulan puasa supaya sepi. Pas dateng cuma aku doang sama ada bapa ojol. Aku pesen chicken chasu ramen, gyoza, sama ocha. Pelayanannya ramah dan cepat, cuma kayak kurang educated soal menunya.Sistemnya di sini self service ya jadi ntar ambil sendiri gitu ramennya.Yang paling menonjol saat pertama ambil ramennya yaitu minyak wijen yg ditetesin di kuahnya. Aroma nya kuat banget bikin penasaran jadi pengen cepet makan. Suapan pertama kuahnya bener-bener ga ninggalin kesan apapun, kayak cuma berasa gurih dan milky. Ga berasa broth-y dan bumbu-bumbu lain apapun. Untuk mie nya juga biasa banget dan porsinya ga banyak. Jadi mie nya tuh kayak familiar, banyak ditemuin mie dengan tekstur kayak gitu di ramen yg harganya di bawah 30rban. Terus potongan ayamnya juga dry dan cenderung hambar gituloh. Semuanya kayak ketutup sama rasa creamy doang. Jujur ekspektasi aku untuk ramen di sini tinggi karena hype nya yang luar biasa tapi bener-bener deh kecewa dan ga mau coba lagi😭Untuk gyoza nya juga so so sih. Isiannya full daging ga ada campuran sayurannya tapi ada yg isiannya kayak kenyel gitu kayak urat bukan daging huhu","chicken chasu ramen, Gyoza"," Rp. 50.000 - Rp. 100.000


",Setiabudhi,Jepang,3.6
ayu_oktariana,Tako Buranko,"berasa nostalgia memang kalo jajan di sekitaran sultan agung ini, berasa masih sma dulu pulang sekolah nongkrong di sini sampe gelap 😮‍💨Terus ini lagi ada tempat takoyaki yg udah pengen aku coba dari awal buka tapi baru semoet sekarang. Pas aku beli lumayan antri dan 1 orang tuh belinya pada banyak banget. Tapi rata-rata pada beli takoyaki sih dan kebetulan aku pengennya okonomiyaki jadi cepet deh jadinya. Menurut aku rasa okonomiyakinya enak dan octopusnya banyak bangetttttt. Dan untuk harga 38 menurutku murah sih. TAPIIIIII yang menurutku bikin agak failed itu si saus khas dari tako buranko nya ini. Kalian pasti udah familiar kan sama sau okonomiyaki/takoyaki yg cokelat itu dan rasanya umami dengan hint rasa manis NAHHH saus itu ga bakal kalian temuin di sini sih. Yang ada hanya saus khas tako buranko yang menurutku rasanya cuma manis. Iya manis bener-bener manis berasa kayak kecap manis tapi konsistensinya macem kecap asin gitu. Jadi aku agak kurang cocok sih sama rasa itu. Next prefer ga pake saus itu deh atau coba pake mentai aja.",Okonomiyaki," < Rp. 50.000


",Trunojoyo,Jepang,3.8
ayu_oktariana,Subway,"mantep banget sekali buka langsung 3 cabang di bandung. Karena paling deket yg cabang du ya jadi ke sini aja biarpun antri.aku beli 2 menu, yg pertama roast beef pake roti parmesan oregano dengan onion sauce dan yg kedua steak n cheese pake garlic bread dengan jalapeño sauce.ga nyangka kombinasi yg aku pilih tuh pas banget deh ya roast beefnya kan agak salty gimana ditambah roti parmesan oregano yg cheesy terus dipakein onion sauce tuh enak banget sih kombinasi sweet and savourynya dapet bangettttnah untuk varian steak n cheese menurutku agak kurang gimana gitu mungkin karena steaknya well done jadi kayak susah gigitnya kan ya rotinya juga udah keras terus dagingnya juga gabisa digigit jadi harus dimakan satu cube itu langsungjujur aja buatku ga ngenyangin banget yg 15cm ini hahadan menurutku cookie nya enak banget huhu chocochip nya lumeeer dan cookie dough nya tuh soft dan manisnya pas gitu deh","Cookie, steak n cheese, Roast Beef"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Dipatiukur,Barat,3.4
ayu_oktariana,Jiwa Toast,"tiap lewat booth nya di paskal tuh pengen rasanya beli, tapi kalo ke paskal pasti jajannya ya yg udah favorit dari dulu hahaterus kebetulan barusan laper tapi mau makan nanggung terus liat ojolfood penasaran juga nih sama si beeef truffle mayo akhirnya aku pesan deh.Pas diintip dari kotaknya tuh wuih wangi truffle nya semerbak banget deh sumpah. Oiya awalnya kukira kalo beef ini bakal beef slice gitu tapi ternyata patty haha kayaknya aku ga baca penjelasannya deh di menunya… tipikal orang indo banget ya males baca.Gigitan pertama rotinya lembut, mayonya manis, bawang putihnya nendang banget, omelette nya lembut banget, patty nya oke, kejunya melimpah lembut dan asin. Tapi sayangnya semuanya itu rasanya masing-masing dan ga bersatu gitu makin digigit pun sama kok rasanya masing-masing aja gitu.Overall so so sih ya cuma omelette nya enak banget woy lembuuuuut",Beef Truffle Mayo," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Pasir Kaliki,Barat,3.2
ayu_oktariana,Martabak Pecenongan 78,"lagi pengen martabak manis, pengennya sih beli yang mini kayak depan SD gitu tapi cari yang ada dan deket aja ya sekarang mah.Aku pesan rasa kacang cokelat dan adonannya minta agak garing hihi tapi keliatannya jadi coklat banget ya itu bentaran lagi aja bisa bisa gosong.Untuk martabaknya oke, tekstur martabak yg berongganya itu dapet banget cuma slightly berasa soda kue nya gitu tapi ga ganggu kok.Jujur aja ini giung banget loh mesesnya bener bener melimpah deh, makan 2potong juga udah kenyang jadinya. Oiya karena teksturnya berongga jadi pas digigit tuh margarine nya kayak oozing gitu jadi messy deh tapi enak sih memenuhi keinginan akan makanan yang manis manis hehe",Kacang Cokelat," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dipatiukur,Indonesia,3.2
